CustomerKey,CustomerCode,FirstName,LastName,Education,Occupation,GeographyKey
11451,22450,Audrey,Alvarez,Graduate Degree,Skilled Manual,68
11382,22381,Hunter,Patterson,Graduate Degree,Manual,94
11385,22384,Paige,Sanchez,Bachelors,Manual,69
11381,22380,Brendan,Nath,Graduate Degree,Manual,62
6556,17555,William,Smith,Bachelors,Management,30
6561,17560,Kaylee,Richardson,Graduate Degree,Skilled Manual,74
6562,17561,Samantha,White,Graduate Degree,Skilled Manual,2
6563,17562,Zachary,Sharma,Graduate Degree,Professional,30
6564,17563,Jeremiah,King,Graduate Degree,Professional,54
6560,17559,Kari,Suarez,High School,Professional,2
8935,19934,Neil,Blanco,High School,Professional,62
8936,19935,Clinton,Navarro,Partial College,Professional,95
8937,19936,Corey,Luo,Partial College,Management,67
8938,19937,Jimmy,Gomez,Partial College,Management,106
8945,19944,Jonathon,Suarez,Partial High School,Skilled Manual,114
9065,20064,Whitney,Prasad,Partial College,Clerical,62
9573,20572,Caroline,Diaz,Partial College,Professional,66
9066,20065,Grant,Lal,Partial College,Clerical,106
9052,20051,Linda,Dominguez,Partial College,Clerical,62
8838,19837,Philip,Jimenez,Bachelors,Management,16
8839,19838,Jared,Ramirez,Bachelors,Management,48
8842,19841,Alexandria,Jenkins,Bachelors,Management,44
7340,18339,Donna,Nath,Partial College,Skilled Manual,2
7341,18340,Arianna,Cooper,Partial College,Skilled Manual,16
7342,18341,Russell,Goel,Partial College,Skilled Manual,45
7365,18364,Eduardo,Gray,Partial College,Skilled Manual,84
7367,18366,Alexandria,Richardson,Partial College,Skilled Manual,43
7370,18369,Mandy,He,Graduate Degree,Skilled Manual,24
7371,18370,Tristan,Flores,Graduate Degree,Skilled Manual,27
7372,18371,Jessica,Morgan,Graduate Degree,Skilled Manual,89
7375,18374,Logan,King,Partial College,Professional,79
7379,18378,Dalton,Foster,Partial College,Professional,38
15552,26551,Noah,Moore,Partial College,Skilled Manual,87
15553,26552,Judith,Turner,Partial College,Skilled Manual,83
15554,26553,Kayla,Powell,Partial College,Skilled Manual,7
15555,26554,Michael,Garcia,Partial College,Skilled Manual,12
18907,CS815,Unknown,Unknown,Unknown,Unknown,165
7343,18342,Victoria,James,Partial College,Skilled Manual,31
7377,18376,Abigail,Diaz,Partial College,Professional,56
8841,19840,Jessica,James,Graduate Degree,Management,40
7366,18365,Daniel,Lewis,Partial College,Skilled Manual,73
7374,18373,Stephanie,Roberts,Bachelors,Skilled Manual,3
8843,19842,Katherine,Phillips,Bachelors,Management,53
7382,18381,Katherine,Ward,Partial College,Professional,24
7384,18383,Natalie,Torres,Partial College,Professional,47
7385,18384,Nicole,Williams,Partial College,Professional,88
7394,18393,Angela,Ross,Partial College,Professional,78
7395,18394,Sean,Wright,Partial College,Professional,73
7381,18380,Kaitlyn,Kelly,Partial College,Professional,87
11622,22621,Xavier,Davis,Graduate Degree,Skilled Manual,64
11634,22633,Claudia,Zhao,Graduate Degree,Clerical,94
7792,18791,Megan,Blue,High School,Skilled Manual,86
7795,18794,Andrew,Davis,Partial College,Skilled Manual,54
7798,18797,Evan,Murphy,Partial College,Skilled Manual,7
7800,18799,Jacob,Lewis,Graduate Degree,Skilled Manual,43
7801,18800,Jennifer,Phillips,Graduate Degree,Skilled Manual,78
7802,18801,Dawn,Yuan,Graduate Degree,Skilled Manual,16
7804,18803,Cedric,Zheng,Graduate Degree,Skilled Manual,53
7805,18804,Aaron,Gonzales,Graduate Degree,Skilled Manual,56
7806,18805,Tracy,Simpson,Bachelors,Skilled Manual,3
7807,18806,Kaitlyn,Torres,Bachelors,Skilled Manual,75
7809,18808,Gabrielle,Perez,Partial College,Professional,28
7810,18809,Jason,King,Partial College,Professional,3
7814,18813,Kristy,Hernandez,Partial College,Professional,92
7815,18814,Evan,Adams,Partial College,Professional,11
7816,18815,Abigail,Rogers,Partial College,Professional,89
7818,18817,Brittany,Russell,Partial College,Professional,79
7823,18822,Gregory,Ferrier,Partial College,Professional,3
7828,18827,Carmen,Raman,Partial College,Professional,3
7829,18828,Morgan,Wright,Partial College,Professional,11
18908,CS816,Unknown,Unknown,Unknown,Unknown,166
7799,18798,Andrea,Allen,Partial College,Skilled Manual,55
7803,18802,Mario,Shen,Graduate Degree,Skilled Manual,53
7811,18810,Casey,Dominguez,Graduate Degree,Management,29
7834,18833,Morgan,Baker,High School,Professional,18
7830,18829,Jackson,Simmons,Partial College,Professional,80
7793,18792,Gabriella,Peterson,High School,Skilled Manual,48
7817,18816,Taylor,Smith,Partial College,Professional,25
11520,22519,Logan,Hughes,Bachelors,Skilled Manual,61
11524,22523,Jon,Xu,Bachelors,Skilled Manual,59
17473,28472,Kellie,Ramos,Bachelors,Clerical,70
10662,21661,Terry,Champion,High School,Manual,62
10664,21663,Kenneth,Goel,Partial High School,Manual,93
9401,20400,Sydney,Henderson,Bachelors,Management,22
9402,20401,Hannah,Jenkins,Bachelors,Management,15
9406,20405,Isaiah,Campbell,Partial College,Skilled Manual,21
9409,20408,Isaac,Morgan,Partial High School,Clerical,29
9411,20410,Richard,Jackson,Partial College,Skilled Manual,1
9412,20411,Cole,James,Partial College,Skilled Manual,44
9413,20412,David,Jackson,Partial College,Skilled Manual,32
9414,20413,Taylor,Powell,Partial College,Skilled Manual,16
8670,19669,Hailey,Hill,Partial College,Skilled Manual,86
8671,19670,Erik,Gutierrez,Partial College,Skilled Manual,12
8672,19671,Michael,Davis,Partial College,Skilled Manual,30
8679,19678,Martin,Rodriguez,Graduate Degree,Skilled Manual,29
8680,19679,Erick,Rana,Graduate Degree,Skilled Manual,45
8681,19680,Jan,King,Graduate Degree,Skilled Manual,76
16923,27922,Isabella,King,Partial College,Professional,53
16995,27994,Jodi,Rai,High School,Professional,3
16996,27995,Carlos,Stewart,High School,Professional,16
16997,27996,Angela,Alexander,Graduate Degree,Management,23
16998,27997,Lydia,Malhotra,Graduate Degree,Management,15
17000,27999,Nathan,Shan,Graduate Degree,Management,77
17012,28011,Andrew,Lan,Bachelors,Management,87
17013,28012,Ian,Stewart,Bachelors,Management,78
17016,28015,Christian,Chen,High School,Professional,82
17020,28019,Melissa,Ramirez,High School,Professional,84
17023,28022,Jason,Lopez,High School,Professional,42
17024,28023,Andrea,James,High School,Professional,75
17025,28024,Miguel,Perry,Bachelors,Management,15
12471,23470,Samuel,Young,Graduate Degree,Management,43
12483,23482,Zoe,Gray,Bachelors,Management,46
12484,23483,David,Jai,Bachelors,Management,42
12485,23484,Jenna,Allen,Partial College,Professional,6
12493,23492,Jamie,Blanco,Partial College,Professional,12
12494,23493,Thomas,Taylor,Bachelors,Management,54
18909,CS817,Unknown,Unknown,Unknown,Unknown,167
16989,27988,Dylan,Ross,High School,Professional,22
17021,28020,Lucas,Griffin,High School,Professional,11
9400,20399,Benjamin,Rodriguez,Bachelors,Management,89
9410,20409,Sophia,Young,Partial College,Skilled Manual,1
11681,22680,Lee,Suarez,Bachelors,Skilled Manual,60
11685,22684,Lauren,Cooper,Bachelors,Skilled Manual,57
16945,27944,Dalton,Bell,Partial High School,Professional,106
16948,27947,Alison,Andersen,Partial College,Professional,107
16949,27948,Cathy,Sloan,Bachelors,Management,107
13103,24102,Andy,Torres,Bachelors,Skilled Manual,99
13104,24103,Billy,Dominguez,Bachelors,Skilled Manual,107
1470,12469,Shane,Srini,High School,Manual,60
1471,12470,Barbara,He,High School,Manual,62
17877,28876,Austin,Garcia,Partial College,Professional,57
11679,22678,Sydney,Lee,Bachelors,Skilled Manual,94
11680,22679,Derrick,Dominguez,Bachelors,Skilled Manual,107
9511,20510,Caitlin,Cox,Bachelors,Management,76
9512,20511,Matthew,Taylor,Bachelors,Management,56
9513,20512,Sydney,Parker,Partial College,Professional,23
9514,20513,Joseph,Smith,Partial College,Professional,92
9516,20515,Jenna,Edwards,Partial College,Professional,38
9517,20516,Gabriel,Russell,Partial College,Professional,26
9519,20518,Desiree,Sanz,Partial College,Professional,24
3608,14607,Isaiah,Nelson,Bachelors,Skilled Manual,78
9541,20540,Jasmine,Flores,Partial College,Professional,16
9542,20541,Allison,Hernandez,Partial College,Professional,42
9544,20543,Seth,Miller,Partial College,Professional,26
9545,20544,Dalton,Hall,Partial High School,Skilled Manual,47
9546,20545,Vanessa,Butler,Partial High School,Skilled Manual,82
3622,14621,Chloe,Morris,Bachelors,Professional,87
3624,14623,Benjamin,Li,Partial College,Skilled Manual,19
3625,14624,Anna,Thomas,Partial College,Skilled Manual,80
3626,14625,Benjamin,Simmons,Partial College,Skilled Manual,47
3629,14628,Carlos,Brooks,Partial College,Skilled Manual,76
3630,14629,Blake,Hernandez,Partial College,Skilled Manual,29
3631,14630,Isaiah,James,Partial College,Skilled Manual,40
9037,20036,Kate,Tang,Bachelors,Professional,28
9039,20038,Taylor,Price,Bachelors,Professional,20
9040,20039,Stephanie,Evans,Bachelors,Professional,86
9041,20040,Victoria,Rivera,Graduate Degree,Professional,23
9067,20066,Marcus,White,Partial College,Clerical,89
9069,20068,Alexandria,Peterson,Partial College,Clerical,56
9033,20032,Marcus,Walker,Bachelors,Skilled Manual,74
9034,20033,Carlos,Turner,Bachelors,Professional,38
18898,CS806,Unknown,Unknown,Unknown,Unknown,168
3609,14608,Warren,Gao,Bachelors,Skilled Manual,53
9515,20514,Hannah,Griffin,Partial College,Professional,4
9068,20067,Destiny,Thompson,Partial College,Clerical,34
9543,20542,Hailey,Green,Partial College,Professional,6
3623,14622,Brandon,Patterson,Partial College,Skilled Manual,45
9038,20037,Alyssa,Sanchez,Bachelors,Professional,6
9510,20509,Alexandria,Murphy,Bachelors,Management,40
3628,14627,Isaiah,Hill,Partial College,Skilled Manual,21
17361,28360,Isaiah,Adams,Bachelors,Skilled Manual,9
17363,28362,Kaylee,Sanchez,Graduate Degree,Professional,56
17572,28571,Anna,Torres,Partial College,Clerical,45
17362,28361,Kayla,Wilson,Graduate Degree,Professional,82
17573,28572,Jeffery,Ye,Partial College,Clerical,8
18899,CS807,Unknown,Unknown,Unknown,Unknown,169
9762,20761,Jonathan,Washington,Partial College,Clerical,44
9766,20765,Wyatt,Lopez,Partial College,Clerical,36
9768,20767,Rachel,Thomas,Partial College,Clerical,14
9769,20768,Marshall,Nara,Partial College,Clerical,2
9770,20769,Michelle,Sanders,Partial College,Clerical,89
9771,20770,Carlos,Mitchell,Graduate Degree,Skilled Manual,14
9773,20772,Samantha,Garcia,Graduate Degree,Skilled Manual,35
9776,20775,Bruce,Alonso,Partial College,Clerical,53
9777,20776,Haley,Long,Partial College,Clerical,4
9778,20777,Carly,Sharma,Graduate Degree,Skilled Manual,3
9780,20779,Maria,Russell,Graduate Degree,Skilled Manual,17
9781,20780,Michael,White,Graduate Degree,Skilled Manual,76
9783,20782,Alan,Ye,Graduate Degree,Skilled Manual,3
9785,20784,Eduardo,Walker,Graduate Degree,Skilled Manual,12
18910,CS818,Unknown,Unknown,Unknown,Unknown,170
9779,20778,Seth,Ramirez,Graduate Degree,Skilled Manual,86
9767,20766,Charles,Morgan,Partial College,Clerical,23
17921,28920,Renée,Alvarez,High School,Management,93
238,11237,Clarence,Anand,Bachelors,Management,97
4249,15248,Richard,Harris,High School,Skilled Manual,29
4253,15252,Jada,Murphy,High School,Skilled Manual,77
4256,15255,Evan,Collins,High School,Skilled Manual,21
4257,15256,Dalton,Ramirez,High School,Skilled Manual,45
4258,15257,Matthew,Anderson,High School,Skilled Manual,53
4259,15258,Chloe,Reed,High School,Skilled Manual,92
4271,15270,Ariana,Cox,High School,Skilled Manual,83
4272,15271,Samuel,Yang,High School,Skilled Manual,10
18011,29010,Jennifer,Long,Bachelors,Management,28
18012,29011,Allison,Roberts,Partial College,Professional,13
18016,29015,Trinity,Murphy,Partial College,Professional,80
18017,29016,Jackson,Perez,Partial College,Professional,47
18018,29017,Gabriel,Long,High School,Professional,52
18020,29019,Isaiah,Morris,Partial College,Professional,18
18021,29020,Jackson,Young,Bachelors,Management,37
18023,29022,Sydney,Diaz,High School,Professional,25
18025,29024,Deanna,Blanco,Partial College,Professional,12
18026,29025,Miguel,Hayes,Partial College,Professional,55
18911,CS819,Unknown,Unknown,Unknown,Unknown,171
18024,29023,Dalton,Campbell,Partial College,Professional,73
4270,15269,Chloe,King,High School,Skilled Manual,11
18010,29009,Stanley,Arun,Bachelors,Management,15
4255,15254,Carla,Chapman,High School,Skilled Manual,112
18015,29014,Ryan,Powell,Partial College,Professional,84
18019,29018,Drew,Luo,Partial College,Professional,12
15393,26392,Kelli,Rai,Graduate Degree,Management,107
15396,26395,Daisy,Gill,Partial College,Professional,95
15397,26396,Terry,Black,Bachelors,Management,93
4381,15380,Nathan,Robinson,Partial College,Professional,82
4382,15381,Alexa,Howard,Partial College,Professional,83
4385,15384,Xavier,Alan,Partial College,Professional,3
4387,15386,Nicholas,Taylor,High School,Professional,73
4391,15390,Jonathan,Turner,High School,Professional,77
4393,15392,Sydney,Brown,Partial High School,Skilled Manual,32
4394,15393,Rebekah,Ruiz,Graduate Degree,Management,16
10782,21781,Jared,Rivera,Bachelors,Management,89
10783,21782,Blake,Martin,High School,Professional,3
10784,21783,Kate,Goel,High School,Professional,29
18912,CS820,Unknown,Unknown,Unknown,Unknown,172
4386,15385,Destiny,Reed,High School,Professional,76
10658,21657,Sara,Green,Bachelors,Professional,8
158,11157,Hannah,Long,High School,Skilled Manual,74
18913,CS821,Unknown,Unknown,Unknown,Unknown,173
2678,13677,Brian,Albrecht,High School,Manual,108
16944,27943,Sabrina,Alvarez,Partial High School,Professional,69
1715,12714,Colleen,Lu,Partial College,Clerical,96
826,11825,Aimee,She,Graduate Degree,Professional,2
827,11826,Jessie,Alonso,Graduate Degree,Professional,41
829,11828,Katherine,Martinez,Graduate Degree,Professional,87
12583,23582,Stephanie,Simmons,Partial College,Skilled Manual,34
12585,23584,Jason,Evans,Partial College,Skilled Manual,74
12586,23585,Kaitlyn,Moore,Partial College,Skilled Manual,29
780,11779,Sarah,Jackson,Graduate Degree,Skilled Manual,52
781,11780,Jessica,Alexander,Graduate Degree,Skilled Manual,84
783,11782,Barbara,Jai,Graduate Degree,Skilled Manual,12
784,11783,Sara,Mitchell,Graduate Degree,Skilled Manual,19
786,11785,Theodore,Diaz,Bachelors,Skilled Manual,92
788,11787,Jerry,Nath,Graduate Degree,Skilled Manual,12
789,11788,Destiny,James,Graduate Degree,Professional,39
790,11789,Bailey,Phillips,Bachelors,Skilled Manual,31
791,11790,Timothy,Gonzalez,Bachelors,Skilled Manual,24
793,11792,Alexia,Perry,Bachelors,Skilled Manual,28
794,11793,Xavier,Rogers,Bachelors,Skilled Manual,12
795,11794,Lauren,Ross,Bachelors,Skilled Manual,18
796,11795,Nicole,Thomas,Bachelors,Skilled Manual,42
798,11797,Devin,Coleman,Bachelors,Skilled Manual,20
799,11798,Brendan,Chande,Bachelors,Skilled Manual,53
810,11809,Juan,Gray,Bachelors,Skilled Manual,41
811,11810,Antonio,Washington,Bachelors,Professional,53
813,11812,Andrew,Rodriguez,Bachelors,Professional,4
814,11813,Mary,Patterson,Bachelors,Professional,48
815,11814,Dalton,Morgan,Graduate Degree,Professional,78
800,11799,Jessie,Wang,Bachelors,Skilled Manual,29
801,11800,Jennifer,Baker,Graduate Degree,Professional,3
802,11801,Aaron,Sharma,Graduate Degree,Professional,3
805,11804,Haley,Turner,Graduate Degree,Professional,7
806,11805,Richard,Green,Graduate Degree,Professional,41
807,11806,Jennifer,Stewart,Graduate Degree,Professional,15
808,11807,Lucas,Baker,Graduate Degree,Professional,31
18914,CS822,Unknown,Unknown,Unknown,Unknown,174
782,11781,Carlos,Gray,Graduate Degree,Skilled Manual,46
797,11796,Isabel,Jenkins,Bachelors,Skilled Manual,42
787,11786,Ian,Murphy,Graduate Degree,Skilled Manual,7
792,11791,Chase,Morgan,Graduate Degree,Professional,1
804,11803,Jan,Hernandez,Graduate Degree,Professional,83
812,11811,Abigail,Brooks,Bachelors,Professional,28
3845,14844,Blake,Miller,Partial High School,Manual,59
3850,14849,Dwayne,Martin,Partial College,Clerical,71
3928,14927,Chelsea,Martinez,Bachelors,Clerical,62
3934,14933,Ronald,Patel,Partial College,Manual,116
3936,14935,Rafael,Liang,Bachelors,Clerical,69
3944,14943,Lindsay,Pal,Bachelors,Clerical,93
2307,13306,Kaitlyn,Cox,High School,Professional,38
2308,13307,Michelle,Stone,Graduate Degree,Management,42
2310,13309,Angela,Sanders,Bachelors,Management,44
2311,13310,Miguel,Barnes,Partial College,Professional,79
2312,13311,Isabella,Reed,Partial College,Professional,73
2316,13315,Lucas,Thomas,Partial High School,Skilled Manual,40
2317,13316,Angel,Rivera,Partial High School,Skilled Manual,2
2320,13319,Charles,Howard,High School,Professional,47
2321,13320,Jasmine,Jones,Graduate Degree,Management,17
2322,13321,Arianna,Barnes,Graduate Degree,Management,77
2324,13323,Adam,Adams,Graduate Degree,Management,9
2330,13329,Jake,Wang,Bachelors,Management,24
2333,13332,Neil,Alonso,Bachelors,Management,28
2334,13333,Tara,Chander,Bachelors,Management,30
2336,13335,Alyssa,Barnes,Bachelors,Management,18
2337,13336,Deanna,Gill,Graduate Degree,Management,28
2338,13337,Lauren,Cox,Bachelors,Management,86
2339,13338,Jada,Carter,Bachelors,Management,27
2341,13340,Natalie,Edwards,Bachelors,Management,16
2342,13341,Lucas,King,Bachelors,Management,54
2309,13308,Kaitlyn,King,Graduate Degree,Management,4
2318,13317,Jeremiah,Long,High School,Professional,39
2326,13325,Marcus,Wright,Bachelors,Management,12
2335,13334,Melanie,Rivera,Bachelors,Management,3
2323,13322,Elizabeth,Patterson,Graduate Degree,Management,83
2340,13339,Nicole,Clark,Bachelors,Management,27
4881,15880,Patrick,Bailey,Bachelors,Management,1
4883,15882,Maurice,Xie,Bachelors,Management,3
4884,15883,Tristan,Coleman,Bachelors,Management,45
4886,15885,Garrett,Sanchez,Bachelors,Management,86
4887,15886,Matthew,Brown,Bachelors,Management,36
4888,15887,Deanna,Vazquez,Bachelors,Management,53
4885,15884,Dakota,Bradley,Bachelors,Management,46
11037,22036,Gabriella,Hall,High School,Skilled Manual,42
11038,22037,Angela,Gonzales,High School,Skilled Manual,10
11039,22038,Isabella,Jackson,Partial College,Skilled Manual,17
11040,22039,Marissa,Simmons,Partial College,Skilled Manual,36
1939,12938,Edward,Parker,Bachelors,Professional,1
1941,12940,Steven,Rogers,Bachelors,Skilled Manual,38
1930,12929,Vanessa,Bryant,Graduate Degree,Professional,75
1932,12931,Ann,Fernandez,Graduate Degree,Professional,24
1933,12932,Tyler,Johnson,Graduate Degree,Professional,28
1934,12933,Jonathan,Hall,Graduate Degree,Professional,28
1935,12934,Jason,Foster,Graduate Degree,Professional,6
1938,12937,Megan,Wilson,Bachelors,Professional,10
18916,CS824,Unknown,Unknown,Unknown,Unknown,175
11041,22040,Devin,Brown,Partial College,Skilled Manual,35
1931,12930,Grace,Harris,Graduate Degree,Professional,11
1936,12935,Robert,Hill,Graduate Degree,Professional,9
11036,22035,Ryan,Wilson,Partial College,Skilled Manual,34
18906,CS814,Unknown,Unknown,Unknown,Unknown,176
11125,22124,Desiree,Alonso,Graduate Degree,Management,50
18917,CS825,Unknown,Unknown,Unknown,Unknown,177
4496,15495,Craig,Alonso,High School,Skilled Manual,24
4497,15496,Kelli,Goel,High School,Skilled Manual,28
4500,15499,Robert,Thomas,Graduate Degree,Professional,86
4501,15500,Keith,Raji,Graduate Degree,Professional,15
4502,15501,Justin,Simmons,Graduate Degree,Professional,28
4504,15503,Caitlin,James,Bachelors,Skilled Manual,86
4505,15504,Jared,James,Bachelors,Skilled Manual,80
4506,15505,Gabriella,Bailey,Bachelors,Skilled Manual,48
4507,15506,Evan,Sanders,Graduate Degree,Professional,15
4509,15508,Megan,Brooks,Graduate Degree,Professional,89
4510,15509,Zachary,Washington,Graduate Degree,Professional,14
4511,15510,Ernest,She,Graduate Degree,Professional,3
4514,15513,Madeline,Perez,Graduate Degree,Professional,73
4515,15514,Angela,Ramirez,Graduate Degree,Professional,4
4516,15515,Carlos,Wright,Graduate Degree,Professional,14
4517,15516,Shaun,Raje,Graduate Degree,Professional,24
4519,15518,Richard,Bryant,Graduate Degree,Professional,32
4522,15521,Kathryn,Deng,Bachelors,Skilled Manual,2
4523,15522,Ethan,Russell,Graduate Degree,Professional,77
4524,15523,Jonathan,Yang,Bachelors,Professional,47
4525,15524,Dalton,Stone,Bachelors,Skilled Manual,78
4528,15527,Megan,Rivera,Bachelors,Skilled Manual,40
4529,15528,Lucas,Ramirez,Bachelors,Professional,87
4530,15529,Jason,Allen,Bachelors,Professional,89
4532,15531,Calvin,Raji,Bachelors,Professional,178
4533,15532,Marshall,Jai,Bachelors,Professional,24
4534,15533,Anna,Richardson,Bachelors,Professional,13
4535,15534,Steven,Bell,Bachelors,Professional,77
4538,15537,Destiny,Peterson,Graduate Degree,Professional,55
4539,15538,Luis,Lal,Graduate Degree,Professional,17
4540,15539,Raul,Goel,Bachelors,Professional,16
4542,15541,Zoe,Morris,Bachelors,Professional,33
4543,15542,Andrea,Baker,Bachelors,Professional,12
18918,CS826,Unknown,Unknown,Unknown,Unknown,179
4503,15502,Nathaniel,Howard,Bachelors,Professional,75
4518,15517,Thomas,Edwards,Graduate Degree,Professional,38
4526,15525,Marie,Gonzalez,Bachelors,Skilled Manual,12
4541,15540,Randall,Ortega,Bachelors,Professional,15
4498,15497,Katelyn,Phillips,Bachelors,Professional,56
4513,15512,Jose,Hayes,Graduate Degree,Professional,92
4521,15520,Desiree,Navarro,Bachelors,Professional,45
4536,15535,Jordan,Scott,Bachelors,Professional,15
16384,27383,Jay,Hernandez,Graduate Degree,Management,30
16386,27385,Jonathon,Ramos,Graduate Degree,Management,12
16387,27386,James,Garcia,Graduate Degree,Management,15
16389,27388,Xavier,Cox,Bachelors,Management,1
16390,27389,Lucas,Henderson,Bachelors,Management,35
16391,27390,Leah,Zeng,Graduate Degree,Management,29
16392,27391,Logan,Young,Bachelors,Management,82
16395,27394,Kyle,Alexander,Bachelors,Management,76
16396,27395,Jenny,Lu,Bachelors,Management,3
16397,27396,Adrian,Cook,Bachelors,Management,84
16399,27398,Alexis,Lee,Bachelors,Management,32
16400,27399,Thomas,Parker,Bachelors,Management,45
16408,27407,Faith,Griffin,Bachelors,Management,77
16409,27408,Tabitha,Sanchez,Bachelors,Management,30
16410,27409,Preston,Smith,High School,Professional,28
16393,27392,Felicia,Romero,Bachelors,Management,2
16406,27405,Jackson,Shan,High School,Professional,5
16388,27387,Noah,Washington,Graduate Degree,Management,25
16398,27397,Alex,James,Bachelors,Management,55
1023,12022,Jose,Wright,High School,Skilled Manual,52
4871,15870,Zoe,Howard,Graduate Degree,Skilled Manual,75
4872,15871,Ryan,Jai,Graduate Degree,Skilled Manual,79
4874,15873,Hailey,Richardson,Graduate Degree,Professional,17
4876,15875,Devin,Morris,Bachelors,Management,38
4878,15877,Jordan,Perez,Bachelors,Management,16
2379,13378,Alexandra,Bailey,Partial College,Professional,35
2381,13380,Katherine,Scott,Bachelors,Management,2
2382,13381,Vanessa,Jenkins,Bachelors,Management,45
2383,13382,Richard,Rogers,Partial College,Professional,38
2384,13383,Natalie,Wright,Partial College,Professional,3
18923,CS832,Unknown,Unknown,Unknown,Unknown,184
18924,CS833,Unknown,Unknown,Unknown,Unknown,185
2380,13379,Bailey,Morris,Partial College,Professional,86
6141,17140,Sean,Peterson,Partial College,Professional,7
6142,17141,Makayla,Rogers,Partial College,Professional,81
6143,17142,Seth,Flores,Bachelors,Management,55
6146,17145,Sarah,Bennett,Partial College,Professional,30
6147,17146,Juan,Cook,Bachelors,Management,55
6151,17150,Wyatt,Wright,Partial College,Professional,87
6152,17151,Jasmine,Alexander,Partial College,Professional,79
88,11087,Tamara,Liang,Partial College,Professional,24
90,11089,Abigail,Price,Bachelors,Management,54
91,11090,Trevor,Bryant,Partial College,Professional,39
128,11127,Jan,Edwards,High School,Skilled Manual,5
130,11129,Julia,Wright,High School,Skilled Manual,86
138,11137,Jasmine,Taylor,High School,Skilled Manual,1
139,11138,Lauren,Davis,High School,Skilled Manual,55
142,11141,Nicole,Ramirez,High School,Skilled Manual,46
6150,17149,Steven,Richardson,Partial College,Professional,47
6140,17139,Jade,Rivera,Partial College,Professional,21
89,11088,Hunter,Davis,Bachelors,Management,19
129,11128,Samantha,Long,High School,Skilled Manual,73
6145,17144,Luis,Griffin,Partial College,Professional,29
3246,14245,Ana,Russell,Bachelors,Management,52
3248,14247,Hunter,Allen,Bachelors,Management,1
3249,14248,Misty,Tang,Graduate Degree,Management,2
3253,14252,Destiny,Cook,Graduate Degree,Management,77
3259,14258,Haley,Foster,Bachelors,Management,21
3271,14270,James,Ross,Partial College,Skilled Manual,43
3274,14273,Angel,Parker,Partial College,Skilled Manual,5
3281,14280,Isaac,Oliver,Bachelors,Management,53
3284,14283,Seth,Simmons,Partial College,Professional,78
11448,22447,Tara,Shan,Graduate Degree,Clerical,113
3247,14246,Devin,Garcia,Bachelors,Management,55
4051,15050,Joshua,Miller,Partial College,Manual,60
4056,15055,Patrick,Torres,Partial College,Manual,61
4064,15063,Kari,Malhotra,Bachelors,Clerical,67
4066,15065,Alejandro,Gao,High School,Manual,62
4069,15068,Jessica,Barnes,Partial College,Manual,60
4074,15073,Tasha,Chander,Bachelors,Clerical,62
4077,15076,Sheila,Ramos,Partial College,Manual,64
5442,16441,Jason,Young,High School,Manual,70
5443,16442,Luke,Gonzalez,Partial College,Clerical,59
4055,15054,Roger,Anand,Partial College,Manual,107
4070,15069,Noah,Lal,Partial College,Manual,64
4075,15074,Elizabeth,Perry,Bachelors,Clerical,66
4050,15049,Frank,Dominguez,High School,Manual,67
18925,CS834,Unknown,Unknown,Unknown,Unknown,186
3577,14576,Anna,Price,Bachelors,Skilled Manual,73
3586,14585,Kimberly,Torres,Graduate Degree,Professional,35
3588,14587,Jade,Peterson,Bachelors,Skilled Manual,76
3590,14589,Mackenzie,Cook,Bachelors,Skilled Manual,34
3591,14590,Marissa,Butler,Bachelors,Skilled Manual,30
3592,14591,Charles,Harris,Graduate Degree,Professional,36
3594,14593,Jack,Washington,Graduate Degree,Professional,26
3595,14594,Lauren,Taylor,Graduate Degree,Professional,26
3596,14595,Andrea,Ward,Graduate Degree,Professional,55
3597,14596,Amber,Hill,Graduate Degree,Professional,17
3600,14599,Charles,Wilson,Graduate Degree,Professional,76
3601,14600,Ariana,Ramirez,Graduate Degree,Professional,88
3602,14601,Nicolas,Rai,Graduate Degree,Professional,30
13947,24946,Sarah,Hughes,Graduate Degree,Management,30
13949,24948,Nathan,Carter,Bachelors,Management,42
13950,24949,Devin,Howard,Bachelors,Management,82
13952,24951,Jeremy,Ward,Bachelors,Management,19
5873,16872,Samuel,Taylor,Partial High School,Skilled Manual,34
5875,16874,Leslie,Munoz,Bachelors,Management,30
5876,16875,Samantha,Diaz,Bachelors,Management,45
5878,16877,Katelyn,Adams,Graduate Degree,Management,92
5880,16879,Morgan,Taylor,Graduate Degree,Management,87
5881,16880,Edgar,Patel,Graduate Degree,Management,24
5882,16881,Ruben,Alonso,Graduate Degree,Management,28
5883,16882,Robert,Young,Partial College,Professional,87
5885,16884,Richard,Miller,High School,Professional,14
5886,16885,Garrett,Cook,Partial High School,Skilled Manual,81
18915,CS823,Unknown,Unknown,Unknown,Unknown,187
5888,16887,Cody,Rivera,Partial High School,Skilled Manual,36
3589,14588,Alexander,Taylor,Bachelors,Skilled Manual,73
13951,24950,Stephanie,Alexander,Bachelors,Management,32
3593,14592,Jessica,Thompson,Graduate Degree,Professional,4
5879,16878,Devin,Young,Graduate Degree,Management,75
5887,16886,Aidan,Flores,Partial High School,Skilled Manual,77
14042,25041,Hunter,Phillips,High School,Skilled Manual,14
14043,25042,Arif,Rizaldy,High School,Skilled Manual,2
